Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,PSH,PSD,PSA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA
B1,18/10/2025,19:45,St. Gilloise,Charleroi,3,1,H,1,1,D,15,9,3,3,15,8,1,2,0,3,0,0,1.42,4.5,7.5,1.38,4.8,7.5,1.37,4.83,8.44,1.38,4.68,7.48,1.5,4.25,6.1,1.42,4.75,8.05,1.49,4.25,6.23
B1,19/10/2025,12:30,Cercle Brugge,Genk,2,2,D,1,1,D,18,16,7,5,10,9,4,4,3,2,0,0,3,3.7,2.15,3.1,3.8,2.1,3.11,3.56,2.23,3.03,3.63,2.14,3.2,3.6,2.12,3.21,3.77,2.19,3.1,3.64,2.11
B1,19/10/2025,15:00,Dender,Mechelen,1,3,A,0,1,A,19,11,6,6,16,12,4,4,1,0,0,0,2.7,3.4,2.5,2.8,3.5,2.38,2.7,3.41,2.59,2.71,3.33,2.47,2.6,3.4,2.6,2.68,3.37,2.75,2.55,3.29,2.69
B1,19/10/2025,17:30,St Truiden,Anderlecht,2,2,D,1,2,A,15,11,3,4,6,11,5,6,1,2,0,0,2.9,3.5,2.3,2.95,3.6,2.23,3.02,3.47,2.32,2.96,3.47,2.24,3.15,3.45,2.2,3.28,3.46,2.27,3.18,3.43,2.15
B1,19/10/2025,18:15,Waregem,Gent,4,1,H,3,0,H,15,14,8,5,7,16,3,12,0,2,0,0,2.6,3.5,2.55,2.65,3.6,2.43,2.74,3.41,2.56,2.64,3.48,2.46,2.75,3.5,2.4,2.67,3.46,2.71,2.62,3.47,2.5
B1,20/10/2025,14:00,Standard,Antwerp,1,0,H,1,0,H,11,16,4,3,19,19,4,5,2,3,1,0,1.95,3.5,3.8,1.94,3.35,3.9,2.14,3.26,3.86,1.99,3.32,3.78,1.97,3.25,4,2.41,3.41,4.07,1.96,3.35,3.85
B1,24/10/2025,19:45,Charleroi,Anderlecht,1,0,H,0,0,D,8,15,3,2,8,18,5,9,2,2,0,0,2.55,3.2,2.8,2.7,3.45,2.48,3.13,3.5,2.25,2.6,3.28,2.64,2.63,3.45,2.55,3.13,3.5,2.25,2.67,3.28,2.57
B1,25/10/2025,15:00,Westerlo,Dender,1,1,D,0,1,A,23,11,6,3,12,16,11,3,2,2,0,0,1.7,3.8,4.33,1.7,4.1,4.35,1.76,3.95,4.33,1.71,3.91,4.31,1.77,4.1,3.95,1.76,3.95,4.33,1.86,4.1,4
B1,25/10/2025,17:15,Mechelen,Oud-Heverlee Leuven,1,1,D,0,0,D,14,13,5,4,7,16,6,2,3,5,0,0,2.15,3.4,3.1,2.08,3.65,3.25,2.16,3.45,3.37,2.12,3.45,3.19,2.48,3.35,2.75,2.16,3.45,3.37,2.55,3.28,2.68
B1,25/10/2025,19:45,Gent,Standard,4,0,H,3,0,H,16,12,6,2,11,9,4,4,0,2,0,0,1.9,3.6,3.8,1.83,3.75,3.95,1.85,3.71,4.13,1.86,3.59,3.92,1.95,3.85,3.7,1.85,3.71,4.13,1.94,3.44,3.8
B1,26/10/2025,12:30,Antwerp,Club Brugge,0,1,A,0,1,A,11,10,4,4,9,11,1,5,2,1,0,0,4.75,4.1,1.62,5.3,4.25,1.56,4.95,4.26,1.62,4.93,4.15,1.59,4.9,4.2,1.61,4.95,4.26,1.62,4.78,4.12,1.61
B1,26/10/2025,15:00,Cercle Brugge,Waregem,1,1,D,0,1,A,18,18,3,6,5,16,0,3,0,1,0,0,1.8,3.9,4,1.87,3.8,3.8,1.79,3.93,4.15,1.8,3.79,3.95,1.88,3.85,3.7,1.79,3.93,4.15,1.93,3.73,3.53
B1,26/10/2025,17:30,Genk,RAAL La Louviere,1,1,D,1,1,D,17,10,7,2,13,18,9,3,1,3,0,0,1.48,4.5,5.5,1.46,4.6,6.25,1.48,4.47,6.39,1.47,4.39,6.12,1.58,4.1,5.4,1.48,4.47,6.39,1.6,3.85,5.4
B1,26/10/2025,18:15,St. Gilloise,St Truiden,2,0,H,0,0,D,17,11,6,2,7,11,5,6,1,2,0,0,1.36,4.75,7.5,1.34,5.2,8,1.36,5.12,8.04,1.35,4.92,7.66,1.36,5,7.5,1.36,5.12,8.04,1.39,4.85,6.94
B1,31/10/2025,19:45,Standard,Charleroi,3,1,H,1,1,D,8,12,5,4,10,14,4,5,2,3,0,0,2.8,3.1,2.55,2.75,3.2,2.55,2.8,3.2,2.63,2.76,3.13,2.55,2.9,3,2.63,2.9,3.1,2.66,2.78,3.01,2.62
B1,01/11/2025,15:00,Waregem,St. Gilloise,1,4,A,0,2,A,10,20,3,9,14,17,2,5,1,4,0,0,4.33,4.1,1.67,4.7,3.95,1.68,5,4.1,1.73,4.58,3.85,1.68,5.5,4.1,1.56,5.08,3.95,1.61,5.03,3.93,1.61
B1,01/11/2025,17:15,Club Brugge,Dender,2,1,H,2,0,H,19,14,5,5,10,13,7,4,1,1,0,0,1.25,6,9,1.22,6.4,11.5,1.25,6.5,11.5,1.23,6.11,10.5,1.22,6.75,10,1.25,6.75,10.5,1.23,6.39,9.81
B1,01/11/2025,19:45,Anderlecht,Mechelen,3,1,H,2,1,H,19,7,7,1,14,7,9,2,1,1,0,0,1.6,4,5,1.61,4.35,4.7,1.62,4.35,5.5,1.59,4.1,4.95,1.47,4.75,5.75,1.55,4.75,5.75,1.51,4.42,5.53
B1,02/11/2025,12:30,Westerlo,Genk,0,1,A,0,1,A,17,7,1,4,7,3,4,4,0,1,0,0,2.9,4,2.1,3.15,3.9,2.05,3.15,4,2.15,3,3.83,2.1,3.15,3.85,2.05,3.33,4,2.1,3.2,3.84,2.01
B1,02/11/2025,15:00,Oud-Heverlee Leuven,Gent,4,0,H,2,0,H,10,14,4,4,14,12,0,9,4,2,0,1,2.3,3.5,2.9,2.4,3.6,2.7,2.5,3.6,2.9,2.42,3.38,2.77,2.35,3.5,2.8,2.5,3.5,2.9,2.39,3.38,2.81
B1,02/11/2025,17:30,St Truiden,Antwerp,1,0,H,1,0,H,22,5,9,1,12,12,6,4,3,2,0,1,2.05,3.4,3.6,1.95,3.65,3.6,2.1,3.65,3.6,2.03,3.49,3.45,1.98,3.6,3.55,2.15,3.6,3.55,2.09,3.4,3.36
B1,02/11/2025,18:15,RAAL La Louviere,Cercle Brugge,2,1,H,1,0,H,8,14,3,4,10,13,1,5,3,1,0,0,2.55,3.1,2.75,2.7,3.35,2.55,2.7,3.35,2.8,2.62,3.21,2.65,2.6,3.4,2.6,2.75,3.4,2.63,2.65,3.3,2.56
B1,07/11/2025,19:45,Dender,Waregem,2,2,D,1,0,H,15,13,4,3,5,16,6,5,1,1,0,0,2.4,3.5,2.75,2.45,3.4,2.75,2.5,3.6,2.8,2.43,3.44,2.72,2.43,3.4,2.8,2.45,3.6,2.95,2.37,3.43,2.81
B1,08/11/2025,15:00,Cercle Brugge,Oud-Heverlee Leuven,1,2,A,1,0,H,17,9,5,4,10,18,8,3,1,1,0,0,2.1,3.5,3.4,2.07,3.5,3.4,2.1,3.6,3.4,2.05,3.47,3.36,2.12,3.45,3.35,2.05,3.6,3.8,2.09,3.4,3.49
B1,08/11/2025,17:15,Charleroi,Westerlo,2,0,H,1,0,H,13,14,8,5,8,12,7,5,2,1,0,0,2.1,3.4,3.3,2.02,3.65,3.35,2.12,3.7,3.35,2.07,3.53,3.26,1.98,3.4,3.75,2.1,3.6,3.75,2.03,3.45,3.49
B1,08/11/2025,19:45,Antwerp,RAAL La Louviere,3,1,H,0,0,D,11,6,5,1,13,14,7,4,4,3,0,1,2.15,3.2,3.4,2.14,3.35,3.35,2.2,3.35,3.5,2.16,3.2,3.37,2.23,2.95,3.65,2.23,3.1,4,2.11,3.02,3.74
B1,09/11/2025,12:30,Anderlecht,Club Brugge,1,0,H,1,0,H,16,11,3,3,17,9,6,5,5,4,0,0,2.8,3.5,2.3,2.85,3.8,2.28,2.88,3.8,2.37,2.8,3.62,2.29,3.1,3.5,2.18,3.1,3.7,2.25,2.98,3.53,2.22
B1,09/11/2025,15:00,St Truiden,Standard,1,0,H,0,0,D,16,4,2,3,8,11,9,1,0,1,0,0,2,3.4,3.6,2.04,3.6,3.4,2.1,3.6,3.6,2.02,3.49,3.43,1.93,3.55,3.75,2.05,3.6,3.75,1.97,3.5,3.58
B1,09/11/2025,17:30,Gent,Genk,1,1,D,0,1,A,18,14,4,2,15,5,6,2,2,1,0,0,3.1,3.5,2.15,3.1,3.7,2.1,3.33,3.7,2.2,3.08,3.54,2.14,3.15,3.35,2.23,3.15,3.6,2.28,3.03,3.41,2.24
B1,09/11/2025,18:15,Mechelen,St. Gilloise,1,1,D,0,0,D,7,19,1,4,9,12,4,10,4,2,0,0,5,4,1.62,5.3,4.25,1.56,5.4,4.33,1.62,5.07,4.13,1.58,5.6,4.4,1.52,6,4.6,1.52,5.69,4.38,1.5
B1,21/11/2025,19:45,Standard,Waregem,0,0,D,0,0,D,21,6,8,2,13,12,5,3,2,1,1,1,2.25,3.3,2.8,2.25,3.5,3.05,2.38,3.5,3.05,2.28,3.38,2.96,2.35,3.35,2.95,2.5,3.4,2.95,2.39,3.32,2.84
B1,22/11/2025,15:00,St. Gilloise,Cercle Brugge,2,0,H,1,0,H,17,8,6,1,17,10,7,4,2,4,0,0,1.38,4.33,7,1.37,5.1,7.5,1.44,5.1,7.5,1.4,4.72,6.69,1.38,5.1,7,1.44,5.1,7,1.4,4.69,6.86
B1,22/11/2025,17:15,Westerlo,Gent,0,0,D,0,0,D,20,10,5,3,10,11,9,2,3,3,0,0,2.3,3.6,2.63,2.32,3.35,3,2.38,3.7,3,2.29,3.54,2.81,2.32,3.5,2.9,2.32,3.75,2.9,2.28,3.55,2.83
B1,22/11/2025,19:45,Club Brugge,Charleroi,1,0,H,0,0,D,17,11,5,1,5,9,6,11,2,1,0,0,1.44,4,6.5,1.42,4.7,6.75,1.48,4.7,7,1.45,4.46,6.33,1.56,4.2,5.3,1.62,4.2,5.4,1.58,4.1,5.14
B1,23/11/2025,12:30,Genk,Mechelen,0,1,A,0,1,A,20,11,6,6,5,13,6,3,0,5,0,0,1.5,3.9,5.5,1.57,4.1,5.5,1.58,4.5,5.5,1.54,4.23,5.27,1.46,4.9,5.6,1.5,4.9,6,1.45,4.71,5.8
B1,23/11/2025,15:00,Antwerp,Dender,1,2,A,0,0,D,15,9,6,2,15,14,5,3,1,4,0,0,1.83,3.4,3.9,1.91,3.65,3.75,1.91,3.65,4.2,1.86,3.54,3.95,2.08,3.1,3.8,2.15,3.4,3.8,2.09,3.25,3.51
B1,23/11/2025,17:30,RAAL La Louviere,Anderlecht,0,1,A,0,0,D,10,20,4,7,14,11,5,7,2,3,0,0,3.8,3.1,1.91,4.2,3.5,1.84,4.2,3.5,1.95,3.96,3.34,1.91,4.1,3.35,1.93,4.1,3.5,1.95,3.93,3.36,1.93
B1,23/11/2025,18:15,Oud-Heverlee Leuven,St Truiden,1,2,A,1,2,A,19,8,6,4,15,13,10,1,3,2,0,0,2.5,3.1,2.7,2.55,3.05,2.88,2.6,3.4,2.88,2.55,3.19,2.72,2.55,3.15,2.85,2.7,3.4,2.85,2.6,3.22,2.66
B1,28/11/2025,19:45,Mechelen,Standard,0,1,A,0,0,D,9,6,1,2,11,10,4,4,1,1,0,0,2.2,3.3,3,2.2,3.4,3.2,2.3,3.4,3.2,2.25,3.32,3.08,2.6,3.35,2.6,2.5,3.4,3.05,2.39,3.26,2.89
B1,29/11/2025,15:00,Dender,Westerlo,2,2,D,1,0,H,8,19,4,5,16,13,2,4,4,1,0,0,2.6,3.5,2.4,2.8,3.55,2.38,2.8,3.7,2.45,2.67,3.54,2.4,2.9,3.55,2.28,2.9,3.7,2.38,2.78,3.59,2.31
B1,29/11/2025,17:15,Waregem,Cercle Brugge,1,1,D,1,0,H,7,13,2,4,13,13,6,7,1,2,0,0,2.5,3.5,2.5,2.6,3.5,2.55,2.6,3.7,2.6,2.52,3.53,2.54,2.85,3.6,2.3,3,3.7,2.32,2.94,3.58,2.21
B1,29/11/2025,19:45,Charleroi,RAAL La Louviere,0,0,D,0,0,D,17,6,5,0,12,13,6,5,0,1,0,0,1.83,3.2,4.2,1.82,3.4,4.6,1.87,3.4,4.75,1.82,3.33,4.47,2.05,3.55,3.55,2.1,3.4,4.2,2.05,3.17,3.75
B1,30/11/2025,12:30,Club Brugge,Antwerp,0,1,A,0,0,D,27,12,6,5,11,15,9,4,0,3,0,0,1.33,4.5,7.5,1.33,5.1,8.5,1.42,5.1,8.5,1.36,4.85,7.47,1.32,5.3,9,1.34,5.33,9.25,1.31,5.14,8.7
B1,30/11/2025,15:00,Genk,Oud-Heverlee Leuven,2,1,H,0,0,D,23,11,8,6,13,16,10,2,0,3,0,0,1.5,4,5.75,1.57,4.2,5.3,1.57,4.33,6,1.52,4.15,5.64,1.56,4.1,5.6,1.62,4.1,5.75,1.58,3.93,5.51
B1,30/11/2025,17:30,Anderlecht,St. Gilloise,1,0,H,1,0,H,6,10,2,1,8,11,4,2,2,4,0,0,3,3.3,2.25,3,3.4,2.3,3.1,3.4,2.33,2.97,3.33,2.29,3.05,3.4,2.25,3.13,3.4,2.3,3.06,3.35,2.24
B1,30/11/2025,18:15,Gent,St Truiden,1,2,A,1,0,H,19,14,4,4,9,10,5,6,2,2,0,0,2.1,3.5,3.1,2.25,3.5,3,2.25,3.6,3.1,2.2,3.49,3,2.17,3.65,3.05,2.22,3.7,3.1,2.19,3.53,3.03
B1,05/12/2025,19:45,RAAL La Louviere,Dender,1,2,A,1,1,D,15,14,4,6,9,9,5,2,1,1,0,0,2.15,3.2,3.4,2.18,3.15,3.45,2.25,3.2,3.55,2.18,3.14,3.41,2.15,3.1,3.6,2.25,3.3,3.6,2.17,3.15,3.42
B1,06/12/2025,15:00,Cercle Brugge,Standard,1,2,A,0,2,A,15,11,6,2,7,16,9,5,0,2,0,0,1.9,3.4,4.1,1.91,3.5,3.9,1.95,3.6,4.1,1.91,3.5,3.82,1.94,3.4,3.9,2,3.6,3.95,1.95,3.41,3.79
B1,06/12/2025,17:15,St. Gilloise,Gent,1,1,D,0,1,A,20,6,10,4,13,6,8,0,1,1,0,0,1.38,4.5,8,1.4,4.75,7.5,1.41,5,8,1.38,4.72,7.36,1.35,5,8.5,1.36,5.33,9.6,1.33,4.99,8.33
B1,06/12/2025,19:45,St Truiden,Club Brugge,3,2,H,2,1,H,14,19,6,8,7,9,8,6,1,1,0,0,4.1,3.7,1.83,4.1,3.8,1.79,4.1,4,1.85,3.9,3.83,1.8,3.15,3.9,2.08,3.2,3.9,2.15,3.07,3.72,2.11
B1,07/12/2025,12:30,Mechelen,Charleroi,1,0,H,1,0,H,11,7,4,0,11,10,7,3,4,2,0,0,2.9,3.3,2.35,2.75,3.4,2.45,2.95,3.5,2.45,2.85,3.37,2.35,3,3.3,2.33,3.25,3.4,2.33,3.07,3.27,2.28
B1,07/12/2025,15:00,Westerlo,Anderlecht,4,0,H,3,0,H,16,13,8,3,11,14,5,9,3,2,0,0,3,3.6,2.25,3.15,3.7,2.1,3.15,3.75,2.25,2.97,3.61,2.19,3.1,3.55,2.18,3.1,3.7,2.35,2.91,3.53,2.26
B1,07/12/2025,17:30,Antwerp,Genk,3,0,H,2,0,H,11,18,4,8,12,11,3,10,1,1,0,0,3.25,3.5,2.1,3.55,3.45,2.02,3.55,3.5,2.15,3.38,3.42,2.06,3.9,3.6,1.89,4.1,3.7,1.91,3.86,3.54,1.9
B1,07/12/2025,18:15,Oud-Heverlee Leuven,Waregem,1,1,D,1,1,D,17,4,6,1,18,11,4,3,2,3,0,0,2.1,3.4,3.4,2.23,3.35,3.2,2.23,3.5,3.4,2.13,3.37,3.26,2.12,3.45,3.35,2.15,3.5,3.66,2.09,3.38,3.39
B1,12/12/2025,19:45,Standard,Oud-Heverlee Leuven,0,1,A,0,0,D,9,18,3,9,13,14,5,4,2,2,0,0,2.35,3,3.2,2.38,3.1,3.1,2.4,3.25,3.2,2.32,3.13,3.12,2.28,3.05,3.3,2.3,3.2,3.5,2.26,3.07,3.32
B1,13/12/2025,15:00,Cercle Brugge,Mechelen,2,3,A,0,2,A,17,12,7,6,12,15,6,9,1,2,0,0,1.8,3.8,3.9,1.79,3.85,4.1,1.81,3.9,4.2,1.78,3.78,4.03,1.73,3.9,4.35,1.73,4.2,5,1.65,3.99,4.67
B1,13/12/2025,17:15,Waregem,RAAL La Louviere,2,2,D,1,1,D,9,8,4,4,12,13,3,2,1,2,0,0,2.25,3.25,3.2,2.2,3.25,3.25,2.3,3.3,3.25,2.24,3.23,3.14,2.18,3.25,3.35,2.25,3.3,3.5,2.19,3.2,3.3
B1,13/12/2025,19:45,Anderlecht,St Truiden,2,1,H,0,0,D,22,8,9,2,11,18,6,2,4,5,0,0,1.85,3.75,3.7,1.82,3.8,4,1.91,3.8,4,1.86,3.68,3.77,1.87,3.75,3.85,1.91,3.75,4.2,1.86,3.66,3.88
B1,14/12/2025,12:30,Gent,Antwerp,0,2,A,0,1,A,15,13,3,5,7,9,5,1,0,1,1,0,2.2,3.4,3.2,2.15,3.45,3.25,2.25,3.5,3.33,2.18,3.39,3.12,2.17,3.4,3.3,2.2,3.5,3.35,2.15,3.36,3.26
B1,14/12/2025,15:00,Dender,Club Brugge,1,5,A,1,1,D,6,23,1,9,6,6,0,3,0,0,0,0,5.25,4.33,1.55,5.6,4.1,1.56,5.6,4.5,1.57,5.25,4.24,1.54,5.75,4.7,1.48,6.4,4.75,1.57,5.68,4.56
B1,14/12/2025,17:30,Charleroi,St. Gilloise,1,1,D,0,1,A,10,13,5,1,8,10,4,5,1,2,0,0,4.33,3.5,1.83,4.5,3.45,1.82,4.75,3.7,1.83,4.31,3.48,1.8,4.25,3.4,1.88,4.33,3.4,1.95,4.12,3.3
B1,14/12/2025,18:15,Genk,Westerlo,1,1,D,0,1,A,22,10,6,3,13,12,9,7,0,2,0,1,1.7,4.1,4.33,1.62,4.2,4.75,1.7,4.2,4.75,1.66,4.11,4.35,1.88,3.8,3.75,2.05,4.2,4.2,1.94,3.69,3.55
B1,19/12/2025,19:45,Charleroi,Genk,2,2,D,1,1,D,17,9,6,6,13,7,8,1,2,0,0,0,2.88,3.1,2.35,2.85,3.25,2.5,2.88,3.25,2.5,2.83,3.19,2.47,2.63,3.1,2.55,2.88,3.3,2.63,2.76,3.2,2.52
B1,20/12/2025,15:00,Dender,Standard,0,1,A,0,1,A,10,8,4,4,17,11,5,4,4,1,0,0,2.6,3.1,2.6,2.55,3.25,2.75,2.75,3.3,2.75,2.61,3.17,2.65,2.15,3.1,3.25,2.3,3.2,3.4,2.25,3.1,3.26
B1,20/12/2025,17:15,Westerlo,RAAL La Louviere,2,1,H,1,0,H,14,14,4,3,10,5,4,5,1,0,0,0,1.73,3.6,4.2,1.7,3.85,4.6,1.8,3.85,4.6,1.75,3.71,4.27,1.62,3.7,4.75,1.73,3.9,5.33,1.67,3.73,4.86
B1,20/12/2025,19:45,St. Gilloise,Waregem,2,0,H,1,0,H,8,9,5,0,10,9,5,3,1,2,0,0,1.25,5,9.5,1.25,5.8,11,1.3,6,11,1.26,5.61,9.88,1.25,5,10,1.32,6,11.5,1.27,5.47,9.71
B1,21/12/2025,12:30,Club Brugge,Gent,2,1,H,1,0,H,22,6,3,2,9,12,10,2,0,2,0,0,1.42,4.33,6.25,1.41,4.8,6.75,1.48,5,6.8,1.42,4.66,6.28,1.48,4.7,5.75,1.48,5,7,1.43,4.71,6.22
B1,21/12/2025,15:00,St Truiden,Mechelen,1,0,H,1,0,H,9,10,5,2,12,9,2,6,2,2,0,0,1.65,3.75,4.5,1.75,3.75,4.5,1.75,4,4.75,1.69,3.86,4.49,1.7,3.9,4.6,1.75,4,4.6,1.69,3.91,4.45
B1,21/12/2025,17:30,Antwerp,Anderlecht,2,2,D,2,0,H,23,12,9,3,12,12,6,5,0,3,0,0,3,3.3,2.2,3.3,3.35,2.17,3.3,3.4,2.25,3.13,3.33,2.2,3.2,3.2,2.25,3.4,3.3,2.3,3.17,3.21,2.25
B1,21/12/2025,18:15,Oud-Heverlee Leuven,Cercle Brugge,0,2,A,0,2,A,18,11,4,3,21,17,8,7,6,5,0,0,2.5,3.3,2.5,2.5,3.5,2.65,2.6,3.6,2.71,2.51,3.42,2.6,2.6,3.35,2.6,2.65,3.45,2.8,2.55,3.21,2.7
B1,26/12/2025,12:30,Genk,Club Brugge,3,5,A,1,3,A,22,8,7,6,13,12,9,2,3,3,0,0,2.9,3.5,2.15,2.9,3.55,2.3,3,3.6,2.3,2.94,3.49,2.22,3.05,3.8,2.12,3.05,3.8,2.25,2.92,3.65,2.2
B1,26/12/2025,15:00,Cercle Brugge,St. Gilloise,1,1,D,1,1,D,9,21,5,8,11,15,4,4,3,4,1,1,3.6,3.5,1.9,4.3,3.7,1.79,4.3,3.75,1.91,3.83,3.59,1.87,3.85,3.25,2.02,4.2,3.5,2.06,3.68,3.34,1.99
B1,26/12/2025,17:30,Standard,St Truiden,1,2,A,1,1,D,5,16,2,3,7,11,1,5,1,2,1,0,2.7,3.3,2.38,2.88,3.35,2.4,2.88,3.5,2.5,2.79,3.3,2.41,3.4,3.2,2.17,3.5,3.4,2.17,3.45,3.26,2.1
B1,26/12/2025,19:45,Anderlecht,Charleroi,1,2,A,1,2,A,17,13,4,5,7,16,8,3,1,4,0,0,1.75,3.5,4.33,1.84,3.6,4.2,1.84,3.66,4.75,1.76,3.54,4.44,1.71,3.65,4.8,1.75,3.75,5,1.71,3.65,4.64
B1,27/12/2025,12:30,Antwerp,Waregem,2,1,H,1,1,D,7,16,3,6,19,5,5,7,3,0,0,0,1.95,3.4,3.5,2.1,3.45,3.35,2.1,3.6,3.6,2.02,3.46,3.42,1.74,3.8,4.5,1.8,3.8,4.6,1.75,3.7,4.34
B1,27/12/2025,15:00,RAAL La Louviere,Oud-Heverlee Leuven,0,0,D,0,0,D,15,11,7,3,7,13,13,5,1,3,0,0,2.4,3,3.1,2.55,2.95,3,2.6,3.1,3.1,2.5,2.98,2.95,2.5,3,3,2.5,3,3.25,2.44,2.93,3.11
B1,27/12/2025,17:15,Mechelen,Dender,1,1,D,1,0,H,14,17,6,9,13,11,5,6,2,5,0,1,2.15,3.4,3.1,2.05,3.55,3.35,2.15,3.6,3.35,2.1,3.48,3.19,1.94,3.35,4,2.1,3.4,4,2.02,3.34,3.6
B1,27/12/2025,19:45,Gent,Westerlo,2,0,H,2,0,H,18,14,5,5,17,15,4,3,1,1,0,0,2.25,3.6,2.8,2.25,3.65,2.9,2.3,3.8,2.9,2.25,3.62,2.81,2.3,3.55,2.88,2.5,3.7,2.88,2.41,3.5,2.7
B1,16/01/2026,19:45,Club Brugge,RAAL La Louviere,2,3,A,2,0,H,11,14,6,5,9,11,2,7,0,3,1,0,1.3,5.25,8,1.29,5.5,9,1.33,5.75,9,1.3,5.4,8.58,1.28,5.6,9.5,1.33,5.75,9.5,1.3,5.41,8.93
B1,17/01/2026,15:00,Waregem,Genk,2,1,H,0,0,D,22,7,10,5,9,14,4,0,2,2,0,0,3.5,3.5,1.91,3.45,3.65,2.02,3.55,3.8,2.02,3.44,3.64,1.96,3.55,3.55,2,3.6,3.75,2,3.53,3.55,1.97
B1,17/01/2026,17:15,Westerlo,Cercle Brugge,0,2,A,0,2,A,17,8,6,2,11,11,7,4,0,4,0,0,2.05,3.5,3.2,2.07,3.7,3.2,2.1,3.8,3.35,2.05,3.64,3.2,2.25,3.6,2.9,2.37,3.7,3,2.29,3.55,2.83
B1,17/01/2026,19:45,St. Gilloise,Mechelen,1,0,H,1,0,H,15,4,6,1,16,13,7,0,4,2,0,0,1.3,4.5,9,1.3,5.25,9,1.33,5.33,10,1.3,5.11,8.88,1.32,5.1,9.5,1.37,5.1,9.5,1.34,4.82,8.56
B1,18/01/2026,12:30,Gent,Anderlecht,4,2,H,1,2,A,18,10,6,4,12,18,9,8,4,3,0,0,3.1,3.3,2.15,3.15,3.45,2.16,3.2,3.6,2.25,3.1,3.41,2.17,2.9,3.25,2.43,2.9,3.4,2.55,2.82,3.22,2.47
B1,18/01/2026,15:00,Dender,Antwerp,1,0,H,1,0,H,10,7,1,0,14,9,2,5,2,0,0,0,3,3.1,2.35,3.1,3.25,2.3,3.1,3.3,2.5,2.86,3.18,2.43,3.15,3.15,2.33,3.15,3.3,2.4,3.08,3.14,2.33
B1,18/01/2026,17:30,Charleroi,Standard,2,0,H,2,0,H,16,13,5,4,14,10,7,9,2,1,0,0,1.8,3.25,4.5,1.86,3.15,4.8,1.87,3.3,5,1.82,3.22,4.65,1.98,3.15,4.1,1.98,3.3,4.25,1.93,3.23,4.09
B1,18/01/2026,18:15,St Truiden,Oud-Heverlee Leuven,1,0,H,1,0,H,21,20,7,3,10,18,2,3,3,6,0,0,1.73,3.5,4.33,1.78,3.6,4.4,1.85,3.75,4.4,1.77,3.63,4.27,1.71,3.75,4.75,1.78,3.75,4.75,1.74,3.63,4.5
B1,23/01/2026,19:45,Standard,Gent,0,4,A,0,2,A,13,15,1,7,13,11,8,4,2,0,0,0,2.7,3.1,2.7,2.85,3.2,2.5,2.85,3.25,2.7,2.75,3.13,2.58,2.9,3.05,2.55,2.9,3.25,2.63,2.77,3.1,2.58
B1,24/01/2026,15:00,RAAL La Louviere,St Truiden,1,2,A,0,0,D,6,15,1,6,10,12,6,5,2,2,0,0,3.1,3.2,2.3,3.35,3.3,2.17,3.35,3.4,2.36,3.1,3.2,2.28,2.63,3.45,2.55,2.7,3.45,2.71,2.6,3.29,2.6
B1,24/01/2026,17:15,Club Brugge,Waregem,4,3,H,1,2,A,17,5,7,4,11,13,7,0,3,3,0,0,1.38,5.25,6.25,1.34,5.25,7.5,1.42,5.25,7.5,1.37,5,6.86,1.4,4.9,7,1.44,5,7.5,1.41,4.71,6.79
B1,24/01/2026,19:45,Oud-Heverlee Leuven,St. Gilloise,0,0,D,0,0,D,17,13,5,2,16,15,4,9,3,2,0,0,5,3.75,1.67,5.2,3.7,1.67,5.2,3.8,1.7,5,3.64,1.66,4,3.25,1.97,4,3.4,2.15,3.76,3.28,2
B1,25/01/2026,12:30,Antwerp,Charleroi,0,2,A,0,1,A,11,12,4,3,13,15,4,6,2,2,0,0,2.4,3.25,2.9,2.18,3.25,3.35,2.4,3.4,3.35,2.32,3.2,3.02,2.75,3.1,2.65,2.9,3.3,2.65,2.78,3.15,2.54
B1,25/01/2026,15:00,Genk,Cercle Brugge,1,1,D,1,0,H,14,11,6,2,9,9,4,2,1,0,0,0,1.9,3.7,3.8,1.8,3.65,4,1.91,3.75,4,1.85,3.62,3.84,1.9,3.55,3.9,1.95,3.75,4,1.92,3.53,3.74
B1,25/01/2026,17:30,Anderlecht,Dender,0,0,D,0,0,D,20,9,3,2,13,16,6,6,2,4,0,0,1.5,4.33,6,1.44,4.6,6.75,1.52,4.6,6.75,1.48,4.24,6.15,1.54,4.1,5.8,1.62,4.33,5.8,1.56,4.04,5.44
B1,25/01/2026,18:15,Mechelen,Westerlo,1,1,D,0,1,A,14,12,2,4,10,10,9,5,3,1,0,0,2.63,3.75,2.4,2.7,3.5,2.45,2.75,3.75,2.45,2.67,3.54,2.39,2.7,3.3,2.55,2.8,3.6,2.55,2.7,3.36,2.47
