Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,PSH,PSD,PSA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA
D1,09/11/2025,16:30,Stuttgart,Augsburg,3,2,H,2,2,D,17,17,6,6,13,10,4,4,2,3,0,0,1.55,4.33,5.75,1.53,4.5,5.5,1.54,4.63,5.84,1.5,4.49,5.63,1.55,4.33,5.5,1.53,4.63,6.08,1.51,4.52,5.58
D1,09/11/2025,18:30,Ein Frankfurt,Mainz,1,0,H,0,0,D,14,3,4,0,8,14,4,3,0,5,0,0,1.83,4,3.9,1.88,3.9,3.7,1.87,4.11,3.9,1.84,3.93,3.73,1.9,4,3.7,1.88,3.94,4.1,1.84,3.9,3.84
D1,21/11/2025,19:30,Mainz,Hoffenheim,1,1,D,0,1,A,17,19,3,5,13,13,7,4,3,2,1,0,2.6,3.6,2.7,2.45,3.6,2.7,2.59,3.6,2.71,2.48,3.56,2.65,2.45,3.5,2.7,2.54,3.56,2.83,2.49,3.52,2.67
D1,22/11/2025,14:30,Augsburg,Hamburg,1,0,H,0,0,D,13,15,6,6,13,10,4,3,2,3,1,0,2.35,3.5,2.9,2.3,3.6,2.95,2.39,3.67,2.92,2.3,3.51,2.89,2.5,3.4,2.8,2.53,3.46,2.91,2.44,3.39,2.81
D1,22/11/2025,14:30,Bayern Munich,Freiburg,6,2,H,2,2,D,22,8,8,2,9,7,3,5,1,0,0,0,1.17,8,13,1.19,7.5,13.5,1.19,7.45,14.94,1.17,7.25,13.25,1.17,8,13,1.19,7.8,15,1.16,7.7,14.81
D1,22/11/2025,14:30,Dortmund,Stuttgart,3,3,D,2,0,H,14,16,6,6,12,10,2,4,1,1,0,0,1.75,4,4.33,1.77,4.1,4,1.79,4.11,4.25,1.74,4.03,4.11,1.75,3.9,4.2,1.83,3.93,4.38,1.78,3.88,4.14
D1,22/11/2025,14:30,Heidenheim,M'gladbach,0,3,A,0,1,A,7,16,2,4,13,12,4,5,2,0,0,0,3.2,3.6,2.15,3.1,3.6,2.15,3.18,3.72,2.22,3.14,3.58,2.14,3.4,3.6,2.05,3.44,3.74,2.13,3.25,3.61,2.09
D1,22/11/2025,14:30,Wolfsburg,Leverkusen,1,3,A,0,3,A,21,7,10,3,12,7,9,1,2,1,0,0,3.5,3.75,2,3.4,3.75,2,3.59,3.82,2.02,3.43,3.71,1.98,3.4,3.8,2,3.56,3.92,2.03,3.37,3.81,2
D1,22/11/2025,17:30,FC Koln,Ein Frankfurt,3,4,A,1,2,A,11,11,5,7,6,5,3,3,0,0,0,0,3,3.75,2.2,2.87,3.75,2.25,3.1,3.79,2.23,2.91,3.77,2.19,2.7,3.6,2.4,2.83,3.67,2.49,2.7,3.6,2.41
D1,23/11/2025,14:30,RB Leipzig,Werder Bremen,2,0,H,0,0,D,22,15,13,6,5,7,13,7,1,2,0,0,1.45,5,6,1.46,5,5.75,1.45,5.25,6.38,1.43,5,5.94,1.53,4.75,5.25,1.55,4.82,5.6,1.51,4.72,5.34
D1,23/11/2025,16:30,St Pauli,Union Berlin,0,1,A,0,1,A,12,8,3,3,10,8,8,2,1,1,0,0,2.45,3.3,2.9,2.4,3.25,2.95,2.54,3.29,2.98,2.43,3.21,2.91,2.63,3,2.9,2.76,3.04,2.97,2.63,2.97,2.9
D1,28/11/2025,19:30,M'gladbach,RB Leipzig,0,0,D,0,0,D,8,20,1,4,9,9,5,6,0,3,0,0,2.88,3.7,2.3,2.85,3.8,2.25,2.92,3.91,2.32,2.84,3.8,2.24,2.8,3.75,2.25,2.92,3.84,2.35,2.81,3.76,2.27
D1,29/11/2025,14:30,Bayern Munich,St Pauli,3,1,H,1,1,D,19,10,4,1,5,8,10,2,1,1,0,0,1.1,10,21,1.11,10.5,20,1.1,10.2,29.77,1.09,9.91,21.25,1.1,10,21,1.12,11,23,1.11,9.52,20.94
D1,29/11/2025,14:30,Hoffenheim,Augsburg,3,0,H,3,0,H,17,14,3,4,17,9,7,2,1,0,0,0,1.67,4.33,4.5,1.7,4.1,4.4,1.68,4.5,4.6,1.67,4.18,4.44,1.73,4.2,4.2,1.77,4.13,4.5,1.71,4.03,4.4
D1,29/11/2025,14:30,Union Berlin,Heidenheim,1,2,A,1,0,H,9,10,2,2,13,10,5,5,3,2,0,0,1.67,4,5,1.68,3.8,4.8,1.66,4.05,5.34,1.64,3.87,5.02,1.6,3.8,6.25,1.62,4,6.6,1.58,3.84,6
D1,29/11/2025,14:30,Werder Bremen,FC Koln,1,1,D,1,0,H,17,10,4,2,11,11,4,0,2,4,1,0,2.25,3.8,2.9,2.25,3.8,2.87,2.28,3.9,2.96,2.21,3.74,2.89,2.15,3.8,3,2.25,3.83,3.1,2.18,3.71,2.99
D1,29/11/2025,17:30,Leverkusen,Dortmund,1,2,A,0,1,A,14,7,4,4,7,9,10,3,3,4,0,0,2.55,3.6,2.63,2.5,3.7,2.6,2.54,3.77,2.67,2.47,3.62,2.59,2.7,3.6,2.45,2.77,3.61,2.57,2.66,3.54,2.49
D1,30/11/2025,14:30,Hamburg,Stuttgart,2,1,H,1,0,H,9,14,2,3,16,12,4,6,2,4,1,0,3,3.75,2.2,3,3.7,2.2,3.17,3.76,2.21,3.02,3.68,2.15,2.7,3.5,2.45,2.85,3.55,2.53,2.73,3.51,2.43
D1,30/11/2025,16:30,Ein Frankfurt,Wolfsburg,1,1,D,0,0,D,15,10,3,3,7,9,14,1,1,4,0,0,1.73,4.2,4.2,1.7,4.33,4.33,1.75,4.28,4.33,1.7,4.17,4.22,1.95,3.9,3.5,1.98,3.98,3.7,1.92,3.87,3.55
D1,30/11/2025,18:30,Freiburg,Mainz,4,0,H,2,0,H,23,1,10,1,9,12,6,2,0,2,0,1,1.91,3.4,4.2,1.95,3.5,3.8,1.93,3.55,4.27,1.91,3.43,3.95,1.73,3.75,4.5,1.75,3.8,5.09,1.73,3.7,4.64
D1,05/12/2025,19:30,Mainz,M'gladbach,0,1,A,0,0,D,8,14,2,5,12,4,8,6,2,1,0,0,2.55,3.4,2.63,2.45,3.4,2.75,2.68,3.55,2.69,2.55,3.41,2.65,2.7,3.3,2.5,2.72,3.48,2.68,2.67,3.38,2.54
D1,06/12/2025,14:30,Augsburg,Leverkusen,2,0,H,2,0,H,13,20,6,2,12,6,5,7,4,3,0,0,3.7,4,1.9,3.7,3.8,1.91,3.82,3.94,1.93,3.68,3.8,1.88,3.4,3.7,2.05,3.57,3.48,2.17,3.33,3.56,2.08
D1,06/12/2025,14:30,FC Koln,St Pauli,1,1,D,0,0,D,11,5,8,1,6,6,5,4,0,1,0,0,1.95,3.6,3.8,1.98,3.6,3.6,1.99,3.69,3.82,1.95,3.55,3.68,2,3.4,3.75,2.05,3.56,3.85,1.99,3.47,3.7
D1,06/12/2025,14:30,Heidenheim,Freiburg,2,1,H,0,1,A,16,16,3,2,11,10,8,6,2,1,0,0,3.9,3.6,1.91,3.8,3.5,1.95,4.03,3.65,1.95,3.8,3.51,1.93,4.75,3.6,1.75,4.97,3.68,1.79,4.6,3.51,1.79
D1,06/12/2025,14:30,Stuttgart,Bayern Munich,0,5,A,0,1,A,13,19,1,11,6,11,3,4,2,4,1,0,5.75,5,1.45,5.25,5.25,1.5,5.4,5.21,1.51,5.43,5,1.47,4.5,4.75,1.62,4.76,4.71,1.63,4.7,4.67,1.58
D1,06/12/2025,14:30,Wolfsburg,Union Berlin,3,1,H,2,0,H,4,21,3,6,13,10,0,11,4,1,0,0,2.15,3.4,3.5,2.1,3.5,3.4,2.17,3.44,3.53,2.1,3.41,3.38,1.95,3.5,3.8,2.04,3.51,3.95,2,3.45,3.68
D1,06/12/2025,17:30,RB Leipzig,Ein Frankfurt,6,0,H,2,0,H,16,8,7,2,9,17,4,0,1,2,0,0,1.73,4.2,4.2,1.75,4.2,4,1.79,4.24,4.13,1.73,4.13,4.06,1.73,4,4.33,1.78,4.1,4.4,1.75,4.2,4.5
D1,07/12/2025,14:30,Hamburg,Werder Bremen,3,2,H,0,1,A,12,10,6,3,8,13,5,3,1,6,0,0,2.25,3.5,3,2.25,3.7,2.9,2.36,3.62,3,2.25,3.53,2.96,2.4,3.5,2.88,2.45,3.51,2.99,2.36,3.47,2.87
D1,07/12/2025,16:30,Dortmund,Hoffenheim,2,0,H,1,0,H,8,11,4,3,7,9,7,5,0,2,0,0,1.62,4.5,4.75,1.57,4.6,4.8,1.63,4.55,4.89,1.58,4.41,4.84,1.62,4.5,4.5,1.65,4.55,4.95,1.6,4.44,4.69
D1,12/12/2025,19:30,Union Berlin,RB Leipzig,3,1,H,0,0,D,12,9,6,3,7,8,4,6,2,2,0,0,3.2,3.5,2.2,3.2,3.4,2.25,3.27,3.47,2.31,3.22,3.38,2.19,3,3.4,2.35,3.13,3.51,2.36,3.03,3.32,2.32
D1,13/12/2025,14:30,Ein Frankfurt,Augsburg,1,0,H,0,0,D,11,12,4,1,14,10,2,6,2,3,0,0,1.7,4.2,4.33,1.7,4.2,4.33,1.72,4.27,4.51,1.68,4.06,4.39,1.85,3.75,4,1.93,3.82,4.29,1.83,3.69,4.08
D1,13/12/2025,14:30,Hoffenheim,Hamburg,4,1,H,2,0,H,10,14,6,5,16,10,3,3,1,3,0,0,1.7,4.33,4.2,1.75,4.2,4,1.72,4.33,4.47,1.71,4.06,4.21,1.7,4.2,4.33,1.72,4.16,4.68,1.68,4.13,4.42
D1,13/12/2025,14:30,M'gladbach,Wolfsburg,1,3,A,1,3,A,14,11,4,6,6,8,6,3,0,1,0,0,1.95,3.8,3.6,1.98,3.8,3.4,2,3.85,3.69,1.96,3.75,3.47,2,3.75,3.4,2.05,3.8,3.62,1.93,3.67,3.46
D1,13/12/2025,14:30,St Pauli,Heidenheim,2,1,H,1,0,H,8,20,5,7,6,15,4,11,2,3,1,0,1.95,3.4,4,1.98,3.4,3.9,1.98,3.45,4.18,1.94,3.33,3.96,1.85,3.4,4.33,1.91,3.54,4.65,1.85,3.39,4.37
D1,13/12/2025,17:30,Leverkusen,FC Koln,2,0,H,0,0,D,17,6,6,4,8,6,8,3,2,1,0,0,1.55,4.33,5.25,1.52,4.6,5.5,1.57,4.68,5.33,1.53,4.44,5.28,1.75,4.1,4,1.81,4.3,4.07,1.74,4.11,4.11
D1,14/12/2025,14:30,Freiburg,Dortmund,1,1,D,0,1,A,21,9,6,4,11,10,6,0,3,2,0,1,3.25,3.5,2.15,3.3,3.5,2.1,3.32,3.59,2.2,3.25,3.44,2.12,3.75,3.6,1.95,3.95,3.59,2.01,3.65,3.5,1.99
D1,14/12/2025,16:30,Bayern Munich,Mainz,2,2,D,1,1,D,24,5,11,2,7,8,7,0,2,2,0,0,1.09,11,21,1.11,11.5,20,1.09,12.74,21.79,1.09,10.18,19.25,1.09,12,19,1.1,14.25,24,1.08,11.44,21.72
D1,14/12/2025,18:30,Werder Bremen,Stuttgart,0,4,A,0,2,A,9,24,3,12,11,6,0,9,2,0,1,0,2.9,3.8,2.25,2.9,3.8,2.2,2.91,3.92,2.3,2.88,3.71,2.21,2.8,3.8,2.35,2.9,3.75,2.4,2.88,3.8,2.38
D1,19/12/2025,19:30,Dortmund,M'gladbach,2,0,H,1,0,H,10,6,4,1,15,13,6,4,2,1,0,0,1.55,4.5,5.5,1.55,4.6,5,1.56,4.56,5.68,1.53,4.47,5.41,1.48,4.75,6,1.52,4.72,6.1,1.5,4.8,6.33
D1,20/12/2025,14:30,Augsburg,Werder Bremen,0,0,D,0,0,D,14,9,6,0,10,20,6,11,3,4,0,0,2.25,3.5,3.1,2.25,3.5,3,2.28,3.56,3.19,2.24,3.48,3.01,2.2,3.5,3.2,2.33,3.53,3.17,2.21,3.44,3.13
D1,20/12/2025,14:30,FC Koln,Union Berlin,0,1,A,0,0,D,13,11,2,3,9,18,3,6,2,5,1,0,2.3,3.3,3.1,2.37,3.3,2.95,2.37,3.4,3.15,2.32,3.28,3.02,2.5,3.1,2.9,2.69,3.27,2.86,2.52,3.19,2.83
D1,20/12/2025,14:30,Hamburg,Ein Frankfurt,1,1,D,1,1,D,9,9,3,3,8,12,5,5,0,0,0,0,2.6,3.6,2.55,2.6,3.5,2.55,2.71,3.55,2.51,2.62,3.48,2.51,2.4,3.5,2.88,2.52,3.43,2.95,2.44,3.39,2.78
D1,20/12/2025,14:30,Stuttgart,Hoffenheim,0,0,D,0,0,D,10,4,3,1,10,17,4,2,3,2,0,0,2,3.8,3.4,1.98,3.9,3.3,2.07,3.86,3.42,1.99,3.84,3.29,1.95,3.8,3.7,1.99,3.92,3.65,1.95,3.86,3.44
D1,20/12/2025,14:30,Wolfsburg,Freiburg,3,4,A,1,1,D,13,15,6,8,16,8,2,6,1,1,0,0,2.5,3.6,2.75,2.45,3.5,2.75,2.57,3.55,2.76,2.47,3.43,2.7,2.35,3.5,2.9,2.48,3.49,2.96,2.41,3.39,2.83
D1,20/12/2025,17:30,RB Leipzig,Leverkusen,1,3,A,1,2,A,19,15,7,8,10,12,2,8,1,2,0,0,2.1,3.8,3.2,2.05,3.9,3.2,2.15,3.8,3.28,2.06,3.73,3.18,2.15,3.9,3.1,2.11,3.92,3.33,2.09,3.83,3.19
D1,21/12/2025,14:30,Mainz,St Pauli,0,0,D,0,0,D,13,5,1,1,5,9,9,5,1,1,0,0,1.95,3.4,4.1,1.95,3.3,4,1.98,3.5,4.11,1.92,3.34,4.02,1.95,3.3,4.1,2,3.39,4.12,1.96,3.31,3.99
D1,21/12/2025,16:30,Heidenheim,Bayern Munich,0,4,A,0,2,A,8,23,1,11,8,6,0,6,0,0,0,0,13,9.5,1.14,13,8.5,1.17,17.17,10.24,1.13,15.28,8.61,1.13,13,9.5,1.14,15.87,9.2,1.15,13.06,8.12,1.16
D1,09/01/2026,19:30,Ein Frankfurt,Dortmund,3,3,D,1,1,D,12,16,6,6,14,6,2,5,3,3,0,0,3.6,3.8,1.95,3.4,3.7,2,3.62,3.85,2.03,3.47,3.67,1.99,3.25,3.75,2.05,3.51,3.7,2.11,3.31,3.66,2.05
D1,10/01/2026,14:30,Freiburg,Hamburg,2,1,H,0,0,D,20,10,7,5,13,11,0,3,3,5,0,1,1.8,3.6,4.5,1.8,3.6,4.4,1.81,3.56,4.95,1.76,3.6,4.49,1.8,3.5,4.75,1.81,3.67,4.82,1.76,3.58,4.6
D1,10/01/2026,14:30,Heidenheim,FC Koln,2,2,D,2,1,H,14,21,6,9,9,7,5,4,2,1,0,0,2.9,3.5,2.38,2.95,3.6,2.25,2.95,3.58,2.41,2.88,3.48,2.3,2.75,3.4,2.5,2.81,3.52,2.59,2.71,3.41,2.49
D1,10/01/2026,14:30,Union Berlin,Mainz,2,2,D,0,1,A,17,9,5,6,9,8,2,1,2,0,0,0,2.15,3.25,3.7,2.15,3.25,3.5,2.14,3.2,3.92,2.17,3.19,3.51,2.05,3.2,4,2.12,3.29,3.97,2.17,3.72,2.18
D1,10/01/2026,17:30,Leverkusen,Stuttgart,1,4,A,0,4,A,16,10,4,7,13,11,5,3,4,2,0,0,1.95,4.1,3.4,1.95,3.9,3.4,1.95,4.05,3.63,1.92,3.88,3.47,2.15,3.75,3.1,2.23,3.75,3.19,2.14,3.68,3.09
D1,11/01/2026,14:30,M'gladbach,Augsburg,4,0,H,3,0,H,12,17,7,2,16,9,2,2,0,1,0,0,1.85,3.8,4,1.93,3.6,3.8,1.93,3.73,4.04,1.87,3.63,3.88,1.9,3.7,3.8,1.95,3.71,3.99,1.91,3.61,3.81
D1,11/01/2026,16:30,Bayern Munich,Wolfsburg,8,1,H,2,1,H,16,8,10,3,7,6,6,2,0,1,0,0,1.11,11,17,1.11,10.5,15,1.1,12.15,18.99,1.1,10.11,18.06,1.13,9.5,13.5,1.13,11,19,1.12,9.31,16.69
D1,13/01/2026,17:30,Stuttgart,Ein Frankfurt,3,2,H,2,1,H,20,12,11,5,8,15,10,2,2,2,0,0,1.73,4.2,4.2,1.73,4.1,4.2,1.81,4.01,4.25,1.72,4.11,4.2,1.65,4.33,4.5,1.81,4.01,4.25,1.65,4.24,4.53
D1,13/01/2026,19:30,Dortmund,Werder Bremen,3,0,H,1,0,H,18,6,8,3,14,8,3,3,2,0,0,0,1.4,5,7,1.39,5.25,6.75,1.36,5.64,7.94,1.37,5.18,7.28,1.42,5.25,6.5,1.36,5.64,7.94,1.4,5.02,6.92
D1,13/01/2026,19:30,Mainz,Heidenheim,2,1,H,1,0,H,13,15,6,4,11,10,4,1,2,2,0,0,1.75,3.8,4.33,1.73,3.75,4.6,1.67,3.85,5.58,1.75,3.74,4.47,1.73,3.8,4.5,1.67,3.85,5.58,1.74,3.73,4.52
D1,14/01/2026,17:30,Wolfsburg,St Pauli,2,1,H,1,1,D,13,9,5,4,10,9,7,4,1,2,0,0,1.91,3.7,3.8,1.9,3.6,3.9,1.9,3.75,4.14,1.87,3.58,3.93,1.83,3.6,4.5,1.9,3.75,4.14,1.84,3.49,4.34
D1,14/01/2026,19:30,FC Koln,Bayern Munich,1,3,A,1,1,D,8,19,3,8,3,4,4,6,0,0,0,0,10.5,7.5,1.22,8.25,7,1.28,9.41,6.82,1.28,9.9,6.86,1.22,11,7,1.2,9.41,6.82,1.26,9.66,6.79,1.23
D1,14/01/2026,19:30,Hoffenheim,M'gladbach,5,1,H,4,0,H,18,7,10,5,16,10,6,2,1,1,0,0,1.85,3.9,3.8,1.85,3.9,3.8,1.85,4.05,4.05,1.81,3.86,3.87,1.95,3.9,3.5,1.85,4.05,4.05,1.9,3.81,3.65
D1,14/01/2026,19:30,RB Leipzig,Freiburg,2,0,H,0,0,D,21,3,7,1,12,16,7,2,0,4,0,0,1.7,4,4.5,1.77,4,4.1,1.72,4.16,4.63,1.72,3.93,4.3,1.75,3.9,4.33,1.72,4.16,4.63,1.71,3.9,4.55
D1,15/01/2026,19:30,Augsburg,Union Berlin,1,1,D,1,0,H,9,16,5,3,9,18,3,3,1,0,0,1,2.6,3.2,2.8,2.5,3.2,2.9,2.63,3.26,2.89,2.55,3.13,2.81,2.5,3.2,2.88,2.66,3.2,2.88,2.59,3.13,2.79
D1,16/01/2026,19:30,Werder Bremen,Ein Frankfurt,3,3,D,1,1,D,13,8,4,4,8,15,4,1,1,4,0,0,2.7,3.5,2.5,2.6,3.5,2.55,2.7,3.6,2.6,2.65,3.5,2.49,2.63,3.6,2.5,2.75,3.6,2.7,2.57,3.45,2.58
D1,17/01/2026,14:30,Dortmund,St Pauli,3,2,H,1,0,H,10,9,6,5,9,11,5,5,3,1,0,0,1.33,5.25,10,1.34,5.25,8.5,1.35,5.33,10,1.32,5.1,9.14,1.33,4.75,10,1.33,5.5,12,1.3,5.1,10.27
D1,17/01/2026,14:30,FC Koln,Mainz,2,1,H,0,1,A,20,11,6,7,6,10,9,5,4,4,0,0,2.15,3.5,3.25,2.15,3.7,3.1,2.2,3.7,3.3,2.15,3.53,3.14,2.1,3.5,3.5,2.15,3.6,3.5,2.08,3.47,3.39
D1,17/01/2026,14:30,Hamburg,M'gladbach,0,0,D,0,0,D,25,6,12,0,16,18,2,5,1,2,0,0,2.45,3.5,2.8,2.4,3.6,2.75,2.5,3.6,2.9,2.39,3.44,2.79,2.45,3.5,2.8,2.5,3.6,2.9,2.41,3.41,2.81
D1,17/01/2026,14:30,Hoffenheim,Leverkusen,1,0,H,1,0,H,19,8,8,2,17,7,3,5,2,1,0,0,2.4,3.8,2.7,2.35,3.8,2.7,2.43,3.8,2.71,2.37,3.74,2.65,2.35,3.8,2.8,2.38,3.8,2.88,2.31,3.71,2.77
D1,17/01/2026,14:30,Wolfsburg,Heidenheim,1,1,D,0,1,A,13,13,4,3,10,12,9,6,4,3,0,0,1.67,4,5,1.65,4.1,4.8,1.7,4.2,5,1.65,3.99,4.76,1.67,4.1,4.75,1.72,4.2,5,1.67,4.01,4.75
D1,17/01/2026,17:30,RB Leipzig,Bayern Munich,1,5,A,1,0,H,17,19,4,12,7,6,5,9,1,0,0,0,5,4.75,1.55,4.75,4.8,1.57,5.2,5,1.57,4.9,4.69,1.54,4,4.33,1.75,4.35,4.4,1.75,4.12,4.33,1.7
D1,18/01/2026,14:30,Stuttgart,Union Berlin,1,1,D,0,0,D,13,20,4,3,6,11,3,8,1,1,0,0,1.65,3.9,5.25,1.66,3.8,5,1.67,4,5.3,1.64,3.86,4.98,1.6,4,5.5,1.62,4.2,5.75,1.58,4.08,5.47
D1,18/01/2026,16:30,Augsburg,Freiburg,2,2,D,0,0,D,13,12,5,5,11,14,9,6,3,2,0,0,2.9,3.3,2.45,2.85,3.4,2.4,3,3.4,2.5,2.83,3.29,2.44,2.55,3.25,2.8,2.66,3.3,2.8,2.59,3.2,2.75
D1,23/01/2026,19:30,St Pauli,Hamburg,0,0,D,0,0,D,8,5,3,2,15,13,5,4,1,1,0,0,2.88,2.9,2.75,2.87,2.9,2.75,2.9,3,2.8,2.85,2.89,2.72,2.8,2.9,2.8,2.9,3,2.88,2.81,2.91,2.75
D1,24/01/2026,14:30,Bayern Munich,Augsburg,1,2,A,1,0,H,15,16,6,6,10,5,9,3,1,1,0,0,1.1,12,17,1.12,10.5,18.5,1.12,13,26,1.09,10.35,20.62,1.13,10,17,1.16,11,21,1.12,9.33,16.38
D1,24/01/2026,14:30,Ein Frankfurt,Hoffenheim,1,3,A,1,0,H,9,10,3,5,8,16,6,6,0,4,0,0,2.8,3.75,2.3,2.65,3.7,2.4,2.88,3.75,2.45,2.73,3.63,2.33,2.95,3.6,2.25,3.1,3.75,2.28,2.99,3.58,2.21
D1,24/01/2026,14:30,Heidenheim,RB Leipzig,0,3,A,0,0,D,7,11,2,8,10,9,4,0,1,0,0,0,5,4.5,1.57,5.25,4.33,1.58,5.6,4.5,1.59,5.08,4.31,1.56,4.75,4.33,1.63,4.9,4.5,1.65,4.6,4.33,1.62
D1,24/01/2026,14:30,Leverkusen,Werder Bremen,1,0,H,1,0,H,13,17,4,3,6,9,5,5,2,3,0,0,1.62,4.2,5.25,1.61,4.33,4.8,1.62,4.33,5.25,1.59,4.23,4.93,1.55,4.6,5.25,1.57,4.6,5.75,1.54,4.41,5.32
D1,24/01/2026,14:30,Mainz,Wolfsburg,3,1,H,0,1,A,20,7,9,2,8,11,15,1,3,2,0,0,2.3,3.5,3,2.3,3.6,2.87,2.38,3.6,3,2.31,3.42,2.91,2.3,3.3,3.1,2.36,3.4,3.2,2.29,3.33,3.06
D1,24/01/2026,17:30,Union Berlin,Dortmund,0,3,A,0,1,A,10,15,3,5,10,16,7,2,0,1,0,0,3.6,3.5,2.05,3.7,3.5,2,3.75,3.5,2.1,3.57,3.4,2.03,3.2,3.25,2.25,3.35,3.33,2.3,3.21,3.25,2.25
D1,25/01/2026,14:30,M'gladbach,Stuttgart,0,3,A,0,1,A,12,17,3,8,11,7,1,4,1,1,0,0,3,3.75,2.2,2.87,3.7,2.25,3,3.8,2.3,2.89,3.65,2.23,2.88,3.7,2.3,3.05,3.7,2.33,2.88,3.61,2.29
D1,25/01/2026,16:30,Freiburg,FC Koln,2,1,H,2,1,H,13,19,5,4,5,9,5,5,1,2,0,0,1.9,3.75,3.8,1.93,3.6,3.8,1.95,3.75,4,1.9,3.59,3.78,2,3.6,3.5,2,3.7,3.85,1.98,3.6,3.57
